source_id,qid_hash,doc_id_hash,source_file,row_hash,usage_scope
human_gold_000371,h_6e18b1081914b79f,h_3c9fd1366398f55b,data\annotations\formal300\evidence_annotation_a.csv,32be1146a6e9b71f7504914173b751827e3035b674bd7b00789f5aa8d1ac972d,injector_and_evaluator_only
human_gold_000372,h_6e18b1081914b79f,h_7d21b0985a393f1e,data\annotations\formal300\evidence_annotation_a.csv,60bee03b8cb506a648323b4241ecc371881ead6cddef9736904ea40ae902b384,injector_and_evaluator_only
human_gold_000373,h_6e18b1081914b79f,h_0655fef69ab676b4,data\annotations\formal300\evidence_annotation_a.csv,a10e502d9198995f9f8611a0b605d3f81d2d85d5319384c019983c4093fcb30d,injector_and_evaluator_only
human_gold_000374,h_6e18b1081914b79f,h_016d60fe3a148020,data\annotations\formal300\evidence_annotation_a.csv,8609df020428ab53566e5b0dbbf16f96663d45518e536db44cc8254ba2282dc0,injector_and_evaluator_only
human_gold_000375,h_3798fe03b6325806,h_ac715e48b00a040b,data\annotations\formal300\evidence_annotation_a.csv,68a7239d6e90d09203cd3d9010d6a3a7a6d93784d844cd8defcdd107ad464c7b,injector_and_evaluator_only
human_gold_000376,h_0fcad1451d8a52f0,h_f3d149fbeca2473c,data\annotations\formal300\evidence_annotation_a.csv,f537d63fe09d69780959d9924871e210c3200fd1d40ea26e4033bea843aa27f2,injector_and_evaluator_only
human_gold_000377,h_8ec55afb0b3688d7,h_efc1ce9279624953,data\annotations\formal300\evidence_annotation_a.csv,742b02554d2c73fdd49939aeac7e8ed11c767804210b961257c29b266ff2e002,injector_and_evaluator_only
human_gold_000378,h_8ec55afb0b3688d7,h_d289248c31bd5cf1,data\annotations\formal300\evidence_annotation_a.csv,b6e28b0984d8542d75f29adf37fc6f1a274b7a503ea3c3261895640d9c7d8359,injector_and_evaluator_only
human_gold_000379,h_3852d79299a2988a,h_96dc5532a3c26991,data\annotations\formal300\evidence_annotation_a.csv,46587a559fe54319dde4e8afaa18e290268ebd36567fe91205669227b85abece,injector_and_evaluator_only
human_gold_000380,h_3852d79299a2988a,h_9122a4fe98154284,data\annotations\formal300\evidence_annotation_a.csv,03be92b4046ba13a3ebbd1c9f2c3c478195965ddcee5fb96ada1015d2a9cfeaa,injector_and_evaluator_only
human_gold_000381,h_3852d79299a2988a,h_0782c2a935ae0232,data\annotations\formal300\evidence_annotation_a.csv,3eab57b8ca023ad9c55c5e75b2b76b8ddc9ea4c91af12190811db4c277684ccb,injector_and_evaluator_only
human_gold_000382,h_3852d79299a2988a,h_074fd4d4e1b812ae,data\annotations\formal300\evidence_annotation_a.csv,de2aa40dbd8ba8a69aea9173595c39e453cd9f4b6e585ee5eeef488b36f74c90,injector_and_evaluator_only
human_gold_000383,h_3852d79299a2988a,h_046bdef0faf03473,data\annotations\formal300\evidence_annotation_a.csv,85fa4507b5a39a5e3c45708b628e3597c9b8974a5d85b1d5d7815e8138e50022,injector_and_evaluator_only
human_gold_000384,h_f0da2634e5b19f13,h_b5541753b36e443f,data\annotations\formal300\evidence_annotation_a.csv,e2f8ee97068d4279f3f891103d7cc2cfab1b237cddd1f4bc3b0a6a38dc3da526,injector_and_evaluator_only
human_gold_000385,h_d757b834181fcaa6,h_0493db9d0c283944,data\annotations\formal300\evidence_annotation_a.csv,148f75e2c9247f1eba0ef5c64dcea4b07f70dd29cf22d87a7ea25b38e4ac1ac9,injector_and_evaluator_only
human_gold_000386,h_d757b834181fcaa6,h_c53113593ae7c058,data\annotations\formal300\evidence_annotation_a.csv,8b8e26ef4e70bd4f45bd958b03a1ea8c11a35b59cceb2b53eeedc23cefdd3d43,injector_and_evaluator_only
human_gold_000387,h_d757b834181fcaa6,h_e2a946eaff80d3b8,data\annotations\formal300\evidence_annotation_a.csv,552a6743ad92554f80a49541f5822de0f2afc7f538d4530ae7d3f33dab1859be,injector_and_evaluator_only
human_gold_000388,h_a1696a9d4d35d8eb,h_730db41e854f1aed,data\annotations\formal300\evidence_annotation_a.csv,2eea049811650fdd47059d1b4b52993418668c8f5ef422f092cd27a7debc0e97,injector_and_evaluator_only
human_gold_000389,h_56aee866aad71779,h_49dfd5dbc20d289e,data\annotations\formal300\evidence_annotation_a.csv,b6283abed64036c67247d22ffeab7829bad178a57ffa745544c987c53d73b7fb,injector_and_evaluator_only
human_gold_000390,h_ec14661dfdb4aa1a,h_13d34a73c833c025,data\annotations\formal300\evidence_annotation_a.csv,314393287aa8e8aca28b94a7d49eff7a1ef9321c5363df2706290aa05b68c209,injector_and_evaluator_only
human_gold_000391,h_ec14661dfdb4aa1a,h_72da849deb11e320,data\annotations\formal300\evidence_annotation_a.csv,076341b52e1e48e0f443625ebc331f52628f7e0cfeac2c59622d3440a39943d8,injector_and_evaluator_only
human_gold_000392,h_ec14661dfdb4aa1a,h_e3dedc97379d6574,data\annotations\formal300\evidence_annotation_a.csv,c3ac1bfd293cacc6fc487111a44cce1cb48afe2f430a134f8b81423366884720,injector_and_evaluator_only
human_gold_000393,h_ec14661dfdb4aa1a,h_9df79e1a4da0fdde,data\annotations\formal300\evidence_annotation_a.csv,ec577c7b2e8465ac5df00a39d61a25edb3cb5d79c853a28033d819a268f96c35,injector_and_evaluator_only
human_gold_000394,h_ec14661dfdb4aa1a,h_215da2ea0d077125,data\annotations\formal300\evidence_annotation_a.csv,f314704a0eed0a97e01d9bf3de08deafc8201f6cb4b99ddb78c75077e39b1238,injector_and_evaluator_only
human_gold_000395,h_ec14661dfdb4aa1a,h_835164e23fdcea2e,data\annotations\formal300\evidence_annotation_a.csv,93006c5c5d7287b3cdb48720d9a09a64e7b63185633f3ca3d3a519435c2f2d39,injector_and_evaluator_only
human_gold_000396,h_ec14661dfdb4aa1a,h_5f583c78715aa56c,data\annotations\formal300\evidence_annotation_a.csv,4ca168213ecac76184f4a73e3f9c643e3ef6784b0f6b0994cc946d1b6f3f8ae5,injector_and_evaluator_only
human_gold_000397,h_ec14661dfdb4aa1a,h_a46970f98adeeaf8,data\annotations\formal300\evidence_annotation_a.csv,437d5e961df9a89b707135757fdb2bcc2ebb94ddd9e7380fd6ecd0ed1d086ca0,injector_and_evaluator_only
human_gold_000398,h_ec14661dfdb4aa1a,h_4dcbb91edec61c48,data\annotations\formal300\evidence_annotation_a.csv,9047a66bbbf019d2db5f4281a0be8067aa9d1f450a467d9b67e5c0a170e9abcb,injector_and_evaluator_only
human_gold_000399,h_ec14661dfdb4aa1a,h_3ac7d9238f6ecf9f,data\annotations\formal300\evidence_annotation_a.csv,c82922b1369a0ae34d8cf10d5afc1fe5fa1bc865a9dec41f73664a7163af84d1,injector_and_evaluator_only
human_gold_000400,h_ec14661dfdb4aa1a,h_fe972a4830e94702,data\annotations\formal300\evidence_annotation_a.csv,a814502f451798c4985be0a6de0eda2b9dd4c29920b8c6c9f453ec79aaf601c8,injector_and_evaluator_only
human_gold_000401,h_a036806a6288ce8e,h_bb5ab7dec7705009,data\annotations\formal300\evidence_annotation_a.csv,a6c2b062462a76d478a54ca3e8f2a0849a350d6c91638dca3e94d2535b4f0039,injector_and_evaluator_only
human_gold_000402,h_a036806a6288ce8e,h_5b6673108f07b130,data\annotations\formal300\evidence_annotation_a.csv,96f5a5a78c5b7261a09280bfe6ce07daaf78e4f70e5505a47a4b23d636cc2d1e,injector_and_evaluator_only
human_gold_000403,h_935859e0ce70ad2d,h_6085799a06b54590,data\annotations\formal300\evidence_annotation_a.csv,0b7779e48d9c5cdea26a0d981a2f35fb7b2eedcf7a46b1151a66696c325183c1,injector_and_evaluator_only
human_gold_000404,h_935859e0ce70ad2d,h_90e0545208cbe087,data\annotations\formal300\evidence_annotation_a.csv,aee6fa275b61e436f55bc1203f92a292b212a7add1c6daf505395fc1b3d6048d,injector_and_evaluator_only
human_gold_000405,h_91b53a8010f26961,h_456f5faee255a08c,data\annotations\formal300\evidence_annotation_a.csv,dd8795873b36c9d0a2a97587802f7299018656e00cb31c744b26a7b222a7d8b0,injector_and_evaluator_only
human_gold_000406,h_91b53a8010f26961,h_0ccb88bad1804162,data\annotations\formal300\evidence_annotation_a.csv,088f0c473348577cdc69b9c8e38a0a06436f5feeed0d56ccd70525494861b5a4,injector_and_evaluator_only
human_gold_000407,h_91b53a8010f26961,h_30ec33de981db168,data\annotations\formal300\evidence_annotation_a.csv,88d1e533a909d7035235e8b02398eefab289135affa2f7d83912c520238d8e4f,injector_and_evaluator_only
human_gold_000408,h_91b53a8010f26961,h_5f583c78715aa56c,data\annotations\formal300\evidence_annotation_a.csv,b6cc65ee63cbeb3f9129d53348ac47abe26582936c6091bbe5eab454b9e4d34d,injector_and_evaluator_only
human_gold_000409,h_7a58aa552ff8a05e,h_5be61b5c74b72031,data\annotations\formal300\evidence_annotation_a.csv,60e074e87b1e931736b67d975434d0010b5a88d799cd13e17d5118a78821d158,injector_and_evaluator_only
human_gold_000410,h_b2da72cbeec6f9b3,h_75b2b85bc4b24046,data\annotations\formal300\evidence_annotation_a.csv,2d4515979c7afde99485a6541e09cfafaaceb61f54a9545769de8195437f4f7f,injector_and_evaluator_only
human_gold_000411,h_6acdeadcd427b37e,h_d25a633edc524e14,data\annotations\formal300\evidence_annotation_a.csv,0f91b2f2117234b723fac12cfd0a7312934df9a1210cb16b95443d7d55c2e5aa,injector_and_evaluator_only
human_gold_000412,h_6acdeadcd427b37e,h_aa042a8a12bcdde6,data\annotations\formal300\evidence_annotation_a.csv,4c7b869d7ab45d8fb49eabb25607be7c959c321a8322c86de2366f7702d0dd6e,injector_and_evaluator_only
human_gold_000413,h_6acdeadcd427b37e,h_bbeecc85e1b82c28,data\annotations\formal300\evidence_annotation_a.csv,a73b020b8b61784e81378791a102d62aac862473076093e1a1fbf3477ca9cfa4,injector_and_evaluator_only
human_gold_000414,h_6acdeadcd427b37e,h_585a8335ee9feb49,data\annotations\formal300\evidence_annotation_a.csv,1e10640432c3e590fa347b59ff9041ea37683d9d262ea104d30f2c356fcca2e4,injector_and_evaluator_only
human_gold_000415,h_6acdeadcd427b37e,h_087d863b3f4b7b24,data\annotations\formal300\evidence_annotation_a.csv,babc3061d6acee2e3abe5dfc0ed4ef178c36e83f628a7ae7faa43f40d3f6113c,injector_and_evaluator_only
human_gold_000416,h_6acdeadcd427b37e,h_8c0a9446bfd5e118,data\annotations\formal300\evidence_annotation_a.csv,ba6476e31dab31d5f0b4a809767dcd7d4a5b6ee33eec301c44545e7ea85bf46f,injector_and_evaluator_only
human_gold_000417,h_6acdeadcd427b37e,h_fc27d8b159be329e,data\annotations\formal300\evidence_annotation_a.csv,e3cf6531c6db55e600dfb17eef221af2fc8e226e6b1656fd09d753eacf7d472a,injector_and_evaluator_only
human_gold_000418,h_4d88f82a41ba4883,h_63618b0f46fa5901,data\annotations\formal300\evidence_annotation_a.csv,f7f00cda8c38e704bd221d3b226cedfa06146bd29644cfba71fee617ab30d8aa,injector_and_evaluator_only
human_gold_000419,h_7f122ec85fd92ccb,h_b1c26c745a97cf5c,data\annotations\formal300\evidence_annotation_a.csv,74dcad90619fcdfd5aed0ef5f33365b8e7c85915cae1c4854a33d23c3ef35f51,injector_and_evaluator_only
human_gold_000420,h_7f122ec85fd92ccb,h_325596c50d507a72,data\annotations\formal300\evidence_annotation_a.csv,8dc52803cedebf68221b05f10107a97b2ec813ee702d32551e53cfdf8d298b8b,injector_and_evaluator_only
human_gold_000421,h_7f122ec85fd92ccb,h_7e4ada5ab0a36bd1,data\annotations\formal300\evidence_annotation_a.csv,1ce5dbf17b945ea36793ae50dcd56801715ebc6b8d3f40e98d755acb9a02d0db,injector_and_evaluator_only
human_gold_000422,h_7f122ec85fd92ccb,h_bdbf737ac4b97c8f,data\annotations\formal300\evidence_annotation_a.csv,bc853a91434b996fdaa8a57ef33fcefbe7001603cce2a5ed68f91544c7c5987d,injector_and_evaluator_only
human_gold_000423,h_7f122ec85fd92ccb,h_5b37cb76ad0bd729,data\annotations\formal300\evidence_annotation_a.csv,83e273410a70b6bf9ee6f8a77975ec06a20b2a7fc0eff88f5a1f95ab3f801dfa,injector_and_evaluator_only
human_gold_000424,h_7f122ec85fd92ccb,h_3e1bde9bf6cbfbee,data\annotations\formal300\evidence_annotation_a.csv,9a8aed075f91d2e6ddd2970605cae582ec0854a691cb1833c65a862792a54e57,injector_and_evaluator_only
human_gold_000425,h_63e0054d0871d439,h_d85b1ce1e1719c7f,data\annotations\formal300\evidence_annotation_a.csv,52ce41dfdd79f7622b1395e46afb3ec2175fd81c9afd408fe1c796dd833bff58,injector_and_evaluator_only
human_gold_000426,h_63e0054d0871d439,h_8a7986a056bbf4d0,data\annotations\formal300\evidence_annotation_a.csv,a899bb80231c273408d1bc9f497a96501006e55d369e28e597aa862f2b4d955f,injector_and_evaluator_only
human_gold_000427,h_63e0054d0871d439,h_655fda506fb22f29,data\annotations\formal300\evidence_annotation_a.csv,62acb1554f1c414f4344d8ccec289e756e2c52e9f69111d92bb2c25d7e8d3f42,injector_and_evaluator_only
human_gold_000428,h_63e0054d0871d439,h_a3dadd20dff97cdd,data\annotations\formal300\evidence_annotation_a.csv,1cb667d9043cc5e4a49217c9771c822f9c0ed480be54ef5d859cf690013ecdc3,injector_and_evaluator_only
human_gold_000429,h_63e0054d0871d439,h_5795ffc6d06637a1,data\annotations\formal300\evidence_annotation_a.csv,d6ca94582822f12682793ec48353a8593500014ed9e5d1e4ba80de98f3d2ed38,injector_and_evaluator_only
human_gold_000430,h_63e0054d0871d439,h_2c5adf16754eba55,data\annotations\formal300\evidence_annotation_a.csv,fc2131001c122f277fa1883c61055bfd7187a677d5daddc5211c3c1d0d73351e,injector_and_evaluator_only
human_gold_000431,h_63e0054d0871d439,h_51c5bbd8a44c7c0a,data\annotations\formal300\evidence_annotation_a.csv,769448cf5bdbca1785a078b224116277a162af9359ebdee4780011265a902524,injector_and_evaluator_only
human_gold_000432,h_0447ff1e20811c1c,h_48ea0345d9e87a01,data\annotations\formal300\evidence_annotation_a.csv,38341abfc84437e6559f23e71bd5ad2515eb99d87b3277088c3173b434edeb56,injector_and_evaluator_only
human_gold_000433,h_0447ff1e20811c1c,h_23fce6ab5eeec3d3,data\annotations\formal300\evidence_annotation_a.csv,14d3b6ba2e304c25aa9336ed2605f422fae9347d972af6699b48b46396c91ac0,injector_and_evaluator_only
human_gold_000434,h_60efa1a773c82efb,h_9388d090dfdb4b81,data\annotations\formal300\evidence_annotation_a.csv,7abcc8cdc0e766672c5fdefd9f57fc85c5da35ade7641d528ccc216349a7ec4e,injector_and_evaluator_only
human_gold_000435,h_60efa1a773c82efb,h_52c07b4c321f6d28,data\annotations\formal300\evidence_annotation_a.csv,f99f628fb9b3a0b513fd05288dd5be392177cf80f993171d9aacf16cfbac17c7,injector_and_evaluator_only
human_gold_000436,h_60efa1a773c82efb,h_a515a05c920c947e,data\annotations\formal300\evidence_annotation_a.csv,1d59d916aa6da884c51364b04f32996aa97b267e83d952deec9f41c7534dea4c,injector_and_evaluator_only
human_gold_000437,h_185b757724f24441,h_cb3ffd15fec5afd7,data\annotations\formal300\evidence_annotation_a.csv,09ad5f0018b2272a6f8135577d4806bacb62eafbc23b0b359ef6b9f1c7389c5d,injector_and_evaluator_only
human_gold_000438,h_185b757724f24441,h_6308e947648e0658,data\annotations\formal300\evidence_annotation_a.csv,9dfdf0aa3e75eac4d96336f95520e008d19757b05cdda248af9413592e4564bd,injector_and_evaluator_only
human_gold_000439,h_6ea8518f954d2aae,h_4633771bf5c85b3f,data\annotations\formal300\evidence_annotation_a.csv,3998bc34c856f5028c77a48f044368460b8e23db43af4cbf0fe39687943a8101,injector_and_evaluator_only
human_gold_000440,h_6ea8518f954d2aae,h_aa800bfb3295889b,data\annotations\formal300\evidence_annotation_a.csv,d19214b779842037fe7d3b04ec2423794c73b9feaf54c86804739eed246cf6e2,injector_and_evaluator_only
human_gold_000441,h_6ea8518f954d2aae,h_786d959474067c7b,data\annotations\formal300\evidence_annotation_a.csv,cdbe27beaae5f9fbeebdf34de6be45f1c6bf55906c3b003f0de243a0340db574,injector_and_evaluator_only
human_gold_000442,h_4df543724df9e9e1,h_3476af17f1cd579c,data\annotations\formal300\evidence_annotation_a.csv,2a46a5252259ec4e02db4662aa41d3491eb1f617f70e1633d5e041e9cbb12a40,injector_and_evaluator_only
human_gold_000443,h_0e17180169a58461,h_628dd816e3dc1347,data\annotations\formal300\evidence_annotation_a.csv,11d57bba5c322402f8299af6944d34fc2359379e4b5b4e68dceaa0b55237359b,injector_and_evaluator_only
human_gold_000444,h_0e17180169a58461,h_a8153d0ce304e3e7,data\annotations\formal300\evidence_annotation_a.csv,183aa4f0f8cf0058aea9fbc994d523af09ba2799acb2eb67861903e63a1e5265,injector_and_evaluator_only
human_gold_000445,h_4293ab88a1dc31de,h_b0b22e70d371ac7b,data\annotations\formal300\evidence_annotation_a.csv,075394c7a6b7264e0cd14d340d75bcf5fbf9c90f6855a679242c47e992520216,injector_and_evaluator_only
human_gold_000446,h_4293ab88a1dc31de,h_ab9512b8d077ee7f,data\annotations\formal300\evidence_annotation_a.csv,146ed155fcd4f06120ba288936d508f881d2361b96dc78797aef6c33f72ed40c,injector_and_evaluator_only
human_gold_000447,h_4293ab88a1dc31de,h_b469b2415193551d,data\annotations\formal300\evidence_annotation_a.csv,83a3817cb2369e7ce88260ffbae8e682e04554bc349f36718184f3ce51abbd33,injector_and_evaluator_only
human_gold_000448,h_4293ab88a1dc31de,h_08ed2cd21c7943da,data\annotations\formal300\evidence_annotation_a.csv,187880074647344bf5fb07faf846d6dfe579772ee60cb4e32857c324fa0158c9,injector_and_evaluator_only
human_gold_000449,h_4293ab88a1dc31de,h_9c9d863b89554bde,data\annotations\formal300\evidence_annotation_a.csv,40f317976d1911721b8ee99a1c45ba15fabbafdbe5945394e1247aa6317088d9,injector_and_evaluator_only
human_gold_000450,h_ee825dd1d3235280,h_5be61b5c74b72031,data\annotations\formal300\evidence_annotation_a.csv,c340ff6aaf0435586531429e10a464159b7eb771dc2c32f5ef1a0db756660192,injector_and_evaluator_only
human_gold_000451,h_ee825dd1d3235280,h_f001e2493b0d251a,data\annotations\formal300\evidence_annotation_a.csv,97dac68f81ce7ca9a12616f82a3db262ee7c43f5fd10f4413c78a774107a7800,injector_and_evaluator_only
human_gold_000452,h_ee825dd1d3235280,h_bbeecc85e1b82c28,data\annotations\formal300\evidence_annotation_a.csv,dafcb6a56bfb7908b77a7ae08ce6dd8103a5730c86f2a9ee968dabd24f124be5,injector_and_evaluator_only
human_gold_000453,h_ee825dd1d3235280,h_c53113593ae7c058,data\annotations\formal300\evidence_annotation_a.csv,2065a9e2a19f198eafe39468a1dc0e5f37279ccdbf82d234c9e53c741a40b6bd,injector_and_evaluator_only
human_gold_000454,h_ee825dd1d3235280,h_835164e23fdcea2e,data\annotations\formal300\evidence_annotation_a.csv,a6294f38bdfff9474820bd45ee4278db8a08e574bbc82dd76cb1a64c134ac122,injector_and_evaluator_only
human_gold_000455,h_ee825dd1d3235280,h_ce40c7f7b86335d4,data\annotations\formal300\evidence_annotation_a.csv,4979608d228d83c6c2dbbcf16581575c8f55c391c4e9c173b3879d79596a8a6f,injector_and_evaluator_only
human_gold_000456,h_ee825dd1d3235280,h_7c93146eff15a3f5,data\annotations\formal300\evidence_annotation_a.csv,4ceb8389949fd7c1865f80b1e26fa94a1f00d341d0ef513acd50233c3d4132e0,injector_and_evaluator_only
human_gold_000457,h_ee825dd1d3235280,h_08a45ef6f528a848,data\annotations\formal300\evidence_annotation_a.csv,854bc1b9e39f9a28edfe90522f0ac90cc3ec3c0f7b5754a95b396fb7c233fad8,injector_and_evaluator_only
human_gold_000458,h_ee825dd1d3235280,h_b4d7d73c49a3593c,data\annotations\formal300\evidence_annotation_a.csv,c80ccf08de8071e8a37339bcfe9178947a0f092d22b8edc1a55782c212487b49,injector_and_evaluator_only
human_gold_000459,h_b1751c07cfbea14c,h_36779ae437ddd426,data\annotations\formal300\evidence_annotation_a.csv,5fee790ff7fa0ac9cd144b7411328083ae2997cc2cc8040080909599e4faf54f,injector_and_evaluator_only
human_gold_000460,h_b1751c07cfbea14c,h_260baed69178aca4,data\annotations\formal300\evidence_annotation_a.csv,6d0f03706b228ea527058ad835cbbf596eee73ffff157a85230ea5ece5e03e30,injector_and_evaluator_only
human_gold_000461,h_b1751c07cfbea14c,h_b131d44723c9bfc8,data\annotations\formal300\evidence_annotation_a.csv,c78a89818b39da2b301315cf4e3b9f188b636c046d68ce2410a98e45edb8148a,injector_and_evaluator_only
human_gold_000462,h_b1751c07cfbea14c,h_e187a9b2cc184bc4,data\annotations\formal300\evidence_annotation_a.csv,18743924634f2fb1bac448da19c41ff633a50f95686ae3e8e604801500e314f4,injector_and_evaluator_only
human_gold_000463,h_b1751c07cfbea14c,h_312bf802b161d364,data\annotations\formal300\evidence_annotation_a.csv,c0121d52c98134db08953042b17c8aedc5ce16d39537b6b943a782867c492d92,injector_and_evaluator_only
human_gold_000464,h_b1751c07cfbea14c,h_40fdd61042eb8a8c,data\annotations\formal300\evidence_annotation_a.csv,c54271368cc48fcc8df736ba691b74464ab9dec13a056a282bd1803569f432a8,injector_and_evaluator_only
human_gold_000465,h_b1751c07cfbea14c,h_ef99036a063e1366,data\annotations\formal300\evidence_annotation_a.csv,2c83772a0caf90a8d32bf863992a1945163b6287fe845f3de67f3f7f717d844d,injector_and_evaluator_only
human_gold_000466,h_25f09691189e7d21,h_f001e2493b0d251a,data\annotations\formal300\evidence_annotation_a.csv,1e1639460c84f67bab9691236148baa0906e8bde581d9bf8413bfaa27a3c7ceb,injector_and_evaluator_only
human_gold_000467,h_25f09691189e7d21,h_b72d97d3531c39f1,data\annotations\formal300\evidence_annotation_a.csv,887837d07a8d8295731ddf57a9e3f69b8648ab9ecab3ea880d3de9d130032271,injector_and_evaluator_only
human_gold_000468,h_25f09691189e7d21,h_b4d7d73c49a3593c,data\annotations\formal300\evidence_annotation_a.csv,58580808118155845eff32ec96b9e22ffd0419c537a5fa69f725b4966a4db83d,injector_and_evaluator_only
human_gold_000469,h_25f09691189e7d21,h_835291680006f657,data\annotations\formal300\evidence_annotation_a.csv,88cafdcde3b21f6853e2a16a4ed29a7c2dbdfe51293e7d7202b4192cd4909478,injector_and_evaluator_only
human_gold_000470,h_19a64aefaff94913,h_ad53aa773214ef81,data\annotations\formal300\evidence_annotation_a.csv,5e5a95f31c226aee4dbe098d59fbe64382d40d3acd9e83b5c86f3634bde587a9,injector_and_evaluator_only
human_gold_000471,h_19a64aefaff94913,h_6d8523efddcecd18,data\annotations\formal300\evidence_annotation_a.csv,092cd804960da92c79745e29413325b0c936a3ee0a5fc7663521de55bb684c10,injector_and_evaluator_only
human_gold_000472,h_893b41c2ff393f8f,h_d90737f73b71dc76,data\annotations\formal300\evidence_annotation_a.csv,a44fcf231f8bac069c6c0b70cad17154efb282f806ed148536cd5a98b1e3bf83,injector_and_evaluator_only
human_gold_000473,h_893b41c2ff393f8f,h_d17e0e4a135dbafb,data\annotations\formal300\evidence_annotation_a.csv,26e52a32cca92687025ade5c77c0ca1b422119f071596720f2497e20e1b00951,injector_and_evaluator_only
human_gold_000474,h_893b41c2ff393f8f,h_75109863d1bc9f0d,data\annotations\formal300\evidence_annotation_a.csv,7a4664f7ff3d0dc925750e26d42a1d877864fb45a68c8da58f4e82ae9cdb9d44,injector_and_evaluator_only
human_gold_000475,h_893b41c2ff393f8f,h_5e25b506e62e0735,data\annotations\formal300\evidence_annotation_a.csv,3a88290a21a8bae31c931596571d82a9958ff7b51c69dbcf1105332b9307e4d2,injector_and_evaluator_only
human_gold_000476,h_893b41c2ff393f8f,h_a91fb57ccc6e6497,data\annotations\formal300\evidence_annotation_a.csv,97ba3c6f0eb3fba2e298544add17ef13e9b2ab9b9e74f4df6952ecccc28a3dcc,injector_and_evaluator_only
human_gold_000477,h_893b41c2ff393f8f,h_62d0731f19c695ce,data\annotations\formal300\evidence_annotation_a.csv,c81368b5b88a29f92c9eb41f9d88141360654112ea1568504dcc201a0fbe9250,injector_and_evaluator_only
human_gold_000478,h_0d7ea3f87a05316e,h_19091e3ad617e90e,data\annotations\formal300\evidence_annotation_a.csv,3860c5fac58380767650d99037b792b8ca8348ac84832ae911fa26d9a63c4f93,injector_and_evaluator_only
human_gold_000479,h_edcd3660ce75978f,h_76ce0b0a914914af,data\annotations\formal300\evidence_annotation_a.csv,b4c2f02550c007fb75198ecb52277a2d6db7eb702f7435f4c911db01c461dff6,injector_and_evaluator_only
human_gold_000480,h_edcd3660ce75978f,h_94cfec66042ef825,data\annotations\formal300\evidence_annotation_a.csv,dace4557ab7cf8981353e9fab7dce2a161428c678527f5ee753ae8382af0dda4,injector_and_evaluator_only
human_gold_000481,h_edcd3660ce75978f,h_2e3818775d44a958,data\annotations\formal300\evidence_annotation_a.csv,a074688de5caa8df3841887b9bc9982a965b55ec7f28c93699b266b16cc99971,injector_and_evaluator_only
human_gold_000482,h_53fc8adaea9f5f87,h_002b0d43de518b93,data\annotations\formal300\evidence_annotation_a.csv,fd39e21b04782be5205c4d6045293d9422a127ed992f537634822d71ab625795,injector_and_evaluator_only
human_gold_000483,h_53fc8adaea9f5f87,h_4ff5db1b42be9435,data\annotations\formal300\evidence_annotation_a.csv,d5dd68426c8d85f3aa03c540554930793d92d8877dd9b8ff096139f99f384223,injector_and_evaluator_only
human_gold_000484,h_53fc8adaea9f5f87,h_320eec9dbffff6a4,data\annotations\formal300\evidence_annotation_a.csv,40cec891b223ca767914f0b6a243ebc13356de0b994c4d48171f06937212fa06,injector_and_evaluator_only
human_gold_000485,h_53fc8adaea9f5f87,h_e393b81f5d3aa2b5,data\annotations\formal300\evidence_annotation_a.csv,d8eccab2c12d835f6fa469d31e7b87f16959a57ef6bf6123efbcb9dd5181849d,injector_and_evaluator_only
human_gold_000486,h_6f52fede6f0c3811,h_b97e7f2b1113634c,data\annotations\formal300\evidence_annotation_a.csv,e1646e0e5d67c7add695cda75bde577d3f21b5c14d6751d38a039e77650b13ed,injector_and_evaluator_only
human_gold_000487,h_6f52fede6f0c3811,h_48d2e2abe088c1e5,data\annotations\formal300\evidence_annotation_a.csv,2bde77f38e3484810d7c52f3cd220e732e7486b18783240d82573aa8bb5fc7ff,injector_and_evaluator_only
human_gold_000488,h_fb1858364a98be0c,h_08a45ef6f528a848,data\annotations\formal300\evidence_annotation_a.csv,181abed9088363ce9812633bfc1e3c91b4746d996c2d7232a3110bd22a11f15f,injector_and_evaluator_only
human_gold_000489,h_fb1858364a98be0c,h_48aff118d15227ce,data\annotations\formal300\evidence_annotation_a.csv,5ddabdb10f4df1f07a769634ff27f875b850692036531e38933cb6972f47234a,injector_and_evaluator_only
human_gold_000490,h_fb1858364a98be0c,h_835164e23fdcea2e,data\annotations\formal300\evidence_annotation_a.csv,94074131a2b8889abd437c19a62cbca2f113292b17919f1ff1d692549dc64825,injector_and_evaluator_only
human_gold_000491,h_fb1858364a98be0c,h_e6a9dff68bc12a76,data\annotations\formal300\evidence_annotation_a.csv,eddf8a45c3eeef8f2909c226ce1594bd4588b9ae7cb3a1177efc1ac37d8a7d94,injector_and_evaluator_only
human_gold_000492,h_fb1858364a98be0c,h_9df4a41168eea8d7,data\annotations\formal300\evidence_annotation_a.csv,77bf1dbb13897eedd349054bac0481d67edffb3abf16846b81d85795165d18e4,injector_and_evaluator_only
human_gold_000493,h_fb1858364a98be0c,h_ce86ff1a21818062,data\annotations\formal300\evidence_annotation_a.csv,f44ba9981d7c7925b0b4dfeec91084d6f114a906fdb8bd6e269a66f47eb5ce86,injector_and_evaluator_only
human_gold_000494,h_fb1858364a98be0c,h_aa042a8a12bcdde6,data\annotations\formal300\evidence_annotation_a.csv,1eb894512caff197a467971ac9f4dc66b71804e6626a8c1a6a5d5123b4542b42,injector_and_evaluator_only
